currentX,currentY,dx,dy,dt,d,targetX,targetY
346,315,10,-41,16,420.396241657796,367,181
352,289,6,-26,17,416.13699667297067,367,181
359,260,7,-29,17,416.77331968349415,367,181
363,247,4,-13,16,411.58838661944776,367,181
366,236,3,-11,17,411.5337167231866,367,181
368,230,2,-6,17,410.11461812522606,367,181
369,227,1,-3,16,409.6486299256962,367,181
369,226,0,-1,17,409.6498504820916,367,181
369,226,0,0,17,409.20654931220247,367,181
369,225,0,-1,16,409.6498504820916,367,181
369,224,0,-1,17,409.6498504820916,367,181
369,222,0,-2,17,410.0951109194061,367,181
369,220,0,-2,16,410.0951109194061,367,181
369,214,0,-6,17,411.895617845104,367,181
369,207,0,-7,17,412.35057899801717,367,181
370,201,1,-6,16,411.0048661512416,367,181
370,194,0,-7,17,412.35057899801717,367,181
370,189,0,-5,17,411.44258408677143,367,181
370,186,0,-3,16,410.5423242492788,367,181
369,184,-1,-2,17,410.99026752467023,367,181
369,183,0,-1,17,409.6498504820916,367,181
368,182,-1,-1,16,410.54597793669836,367,181
367,182,-1,0,17,410.1036454361263,367,181
367,181,0,-1,17,409.6498504820916,367,181
368,181,1,0,382,1300.0942273543099,1282,222
373,182,5,1,7,1295.9822529649084,1282,222
380,184,7,2,11,1293.841180361794,1282,222
416,187,36,3,16,1265.0996008220063,1282,222
477,190,61,3,17,1240.4845827336992,1282,222
606,192,129,2,17,1173.8010904748726,1282,222
693,196,87,4,16,1214.7217788448513,1282,222
808,209,115,13,17,1185.5673747198005,1282,222
880,219,72,10,17,1228.4315202729047,1282,222
955,230,75,11,16,1225.3040439009415,1282,222
1012,237,57,7,17,1243.7242459645145,1282,222
1044,239,32,2,18,1269.212354178764,1282,222
1066,242,22,3,15,1278.8905347995974,1282,222
1082,243,16,1,17,1285.144738930211,1282,222
1093,244,11,1,17,1290.0705407069802,1282,222
1100,245,7,1,16,1294.0115919109844,1282,222
1107,246,7,1,17,1294.0115919109844,1282,222
1114,246,7,0,17,1294.182753709846,1282,222
1121,246,7,0,16,1294.182753709846,1282,222
1124,246,3,0,21,1298.1236458827796,1282,222
1130,246,6,0,13,1295.1679427780784,1282,222
1140,246,10,0,16,1291.2273231309814,1282,222
1148,245,8,-1,17,1293.3696300748677,1282,222
1155,244,7,-1,17,1294.3546654607462,1282,222
1163,243,8,-1,16,1293.3696300748677,1282,222
1172,241,9,-2,17,1292.557542239416,1282,222
1188,239,16,-2,17,1285.6640307638695,1282,222
1201,235,13,-4,16,1288.9674161901844,1282,222
1208,233,7,-2,17,1294.5273268649064,1282,222
1216,231,8,-2,17,1293.5424229610717,1282,222
1223,229,7,-2,16,1294.5273268649064,1282,222
1229,227,6,-2,17,1295.512253898048,1282,222
1235,225,6,-2,17,1295.512253898048,1282,222
1240,224,5,-1,16,1296.324804977518,1282,222
1245,223,5,-1,17,1296.324804977518,1282,222
1249,222,4,-1,17,1297.3099090040128,1282,222
1253,222,4,0,16,1297.1383889161557,1282,222
1257,222,4,0,17,1297.1383889161557,1282,222
1261,221,4,-1,17,1297.3099090040128,1282,222
1266,221,5,0,16,1296.1531545307446,1282,222
1270,220,4,-1,17,1297.3099090040128,1282,222
1276,220,6,0,17,1295.1679427780784,1282,222
1278,220,2,0,16,1299.1089253792386,1282,222
1280,220,2,0,17,1299.1089253792386,1282,222
1281,221,1,1,17,1299.9238439231738,1282,222
1281,222,0,1,16,1300.9092973762622,1282,222
1282,222,1,0,17,1300.0942273543099,1282,222
1282,222,0,0,17,1301.0795517569247,1282,222
1282,222,0,0,250,327.95121588431414,164,284
1282,222,0,0,16,327.95121588431414,164,284
1282,221,0,-1,17,328.8175786055241,164,284
1282,220,0,-1,17,328.8175786055241,164,284
1281,220,-1,0,28,328.45243186799513,164,284
1274,220,-7,0,8,331.50716432680605,164,284
1268,220,-6,0,14,330.9924470437354,164,284
1229,223,-39,3,16,346.6554485364394,164,284
1177,229,-52,6,17,352.05113264978996,164,284
1098,236,-79,7,17,368.4806643502478,164,284
1008,241,-90,5,16,377.30226609444054,164,284
845,252,-163,11,17,425.97887271553736,164,284
744,255,-101,3,17,386.24603557836036,164,284
657,256,-87,1,16,378.27238863020386,164,284
612,256,-45,0,17,352.6145204043645,164,284
561,256,-51,0,17,356.2035934686791,164,284
524,254,-37,-2,16,349.56687486087696,164,284
495,251,-29,-3,17,345.85835250865347,164,284
467,248,-28,-3,17,345.30131769224397,164,284
442,245,-25,-3,16,343.64225584174017,164,284
417,243,-25,-2,17,342.8075261717572,164,284
399,243,-18,0,17,337.31291110777244,164,284
378,243,-21,0,16,338.940997815254,164,284
357,243,-21,0,17,338.940997815254,164,284
339,243,-18,0,17,337.31291110777244,164,284
321,244,-18,1,16,336.47139551528,164,284
303,246,-18,2,17,335.6307494852044,164,284
279,251,-24,5,18,336.42978465052704,164,284
263,254,-16,3,15,333.7079561532808,164,284
248,258,-15,4,17,332.3266465392145,164,284
234,262,-14,4,17,331.78908963376114,164,284
220,266,-14,4,16,331.78908963376114,164,284
209,270,-11,4,17,330.1893396219811,164,284
202,272,-7,2,17,329.7953911139451,164,284
194,274,-8,2,16,330.3150011731226,164,284
188,276,-6,2,17,329.2779980502797,164,284
183,277,-5,1,17,329.6209944769902,164,284
179,279,-4,2,16,328.2499047981583,164,284
176,280,-3,1,17,328.60006086426705,164,284
173,281,-3,1,17,328.60006086426705,164,284
171,282,-2,1,16,328.09297462761987,164,284
169,283,-2,1,17,328.09297462761987,164,284
168,283,-1,0,17,328.45243186799513,164,284
166,284,-2,1,16,328.09297462761987,164,284
165,284,-1,0,17,328.45243186799513,164,284
165,284,0,0,17,327.95121588431414,164,284
164,284,-1,0,16,328.45243186799513,164,284
164,284,0,0,324,686.0349845306724,612,310
165,284,1,0,10,685.1430507565555,612,310
168,284,3,0,17,683.3600807773307,612,310
172,284,4,0,16,682.4690469171477,612,310
178,284,6,0,17,680.6878873610136,612,310
183,284,5,0,16,681.5783153827592,612,310
191,284,8,0,17,678.9079466319422,612,310
201,285,10,1,17,676.6720032630285,612,310
213,285,12,0,16,675.3517601961217,612,310
246,285,33,0,17,656.7655593893455,612,310
271,285,25,0,17,663.8290442576312,612,310
299,285,28,0,16,661.1777370722641,612,310
330,284,31,-1,17,659.0007587249047,612,310
351,284,21,0,17,667.3687136808257,612,310
375,284,24,0,16,664.7134721065912,612,310
395,284,20,0,17,668.2544425591199,612,310
409,286,14,2,17,672.6574165204752,612,310
420,289,11,3,16,674.8703579206898,612,310
426,291,6,2,17,679.7793759742935,612,310
437,294,11,3,17,674.8703579206898,612,310
445,295,8,1,16,678.4519142872249,612,310
456,297,11,2,17,675.3258472767054,612,310
468,298,12,1,17,674.8933249040177,612,310
479,298,11,0,16,676.2403418903667,612,310
494,298,15,0,17,672.6878919677387,612,310
516,298,22,0,17,666.4833081180653,612,310
532,298,16,0,16,671.8005656442989,612,310
547,298,15,0,17,672.6878919677387,612,310
559,298,12,0,17,675.3517601961217,612,310
567,298,8,0,16,678.9079466319422,612,310
574,298,7,0,17,679.7977640445723,612,310
581,299,7,1,17,679.342329021238,612,310
586,300,5,1,16,681.1240709298123,612,310
590,301,4,1,17,682.0153957206538,612,310
594,303,4,2,17,681.5629097889644,612,310
597,304,3,1,16,682.9070214897487,612,310
599,305,2,1,17,683.7989470597333,612,310
602,306,3,1,17,682.9070214897487,612,310
604,307,2,1,16,683.7989470597333,612,310
606,307,2,0,17,684.2514157822401,612,310
608,308,2,1,18,683.7989470597333,612,310
609,308,1,0,15,685.1430507565555,612,310
610,309,1,1,17,684.6911712589845,612,310
611,309,1,0,18,685.1430507565555,612,310
612,310,1,1,15,684.6911712589845,612,310
612,310,0,0,17,686.0349845306724,612,310
612,310,0,0,412,828.3073101210686,622,547
610,310,-2,0,6,829.8102192670322,622,547
605,310,-5,0,16,832.0685067949634,622,547
605,310,0,0,201,828.3073101210686,622,547
605,312,0,2,15,826.9879080131705,622,547
607,323,2,11,17,819.5706192879293,622,547
612,348,5,25,16,808.1911902514157,622,547
615,367,3,19,17,813.6000245821039,622,547
617,387,2,20,17,813.7130944012146,622,547
619,406,2,19,16,814.361099267395,622,547
620,422,1,16,17,817.0691525201523,622,547
621,437,1,15,17,817.7193895218579,622,547
621,451,0,14,16,819.1294159044711,622,547
621,461,0,10,17,821.73779272953,622,547
621,471,0,10,17,821.73779272953,622,547
621,480,0,9,16,822.3916341986949,622,547
621,488,0,8,17,823.0461712443598,622,547
621,494,0,6,17,824.357325436003,622,547
622,500,1,6,16,823.6030597320532,622,547
622,506,0,6,17,824.357325436003,622,547
622,510,0,4,17,825.6712420812536,622,547
622,515,0,5,17,825.0139392761797,622,547
622,519,0,4,16,825.6712420812536,622,547
622,524,0,5,17,825.0139392761797,622,547
622,526,0,2,16,826.9879080131705,622,547
622,528,0,2,17,826.9879080131705,622,547
622,530,0,2,17,826.9879080131705,622,547
622,532,0,2,16,826.9879080131705,622,547
622,533,0,1,17,827.6472678623425,622,547
622,534,0,1,17,827.6472678623425,622,547
622,535,0,1,16,827.6472678623425,622,547
622,536,0,1,17,827.6472678623425,622,547
622,536,0,0,17,828.3073101210686,622,547
622,536,0,0,16,828.3073101210686,622,547
622,537,0,1,17,827.6472678623425,622,547
622,537,0,0,17,828.3073101210686,622,547
622,537,0,0,17,828.3073101210686,622,547
622,538,0,1,16,827.6472678623425,622,547
622,538,0,0,14,828.3073101210686,622,547
622,538,0,0,4,828.3073101210686,622,547
622,539,0,1,178,827.6472678623425,622,547
622,540,0,1,7,827.6472678623425,622,547
622,541,0,1,14,827.6472678623425,622,547
622,543,0,2,17,826.9879080131705,622,547
622,544,0,1,17,827.6472678623425,622,547
622,546,0,2,16,826.9879080131705,622,547
622,547,0,1,17,827.6472678623425,622,547
622,547,0,0,16,828.3073101210686,622,547
622,547,0,0,422,346.23691311008423,342,54
619,543,-3,-4,12,349.84139263386203,342,54
609,529,-10,-14,16,358.5080194361069,342,54
592,502,-17,-27,17,368.0244557091281,342,54
562,448,-30,-54,16,387.36029739765536,342,54
537,395,-25,-53,17,382.2800020927069,342,54
511,337,-26,-58,17,384.66608896548183,342,54
484,268,-27,-69,16,388.96015220071064,342,54
467,222,-17,-46,17,372.6674120445736,342,54
455,184,-12,-38,17,365.75948381415895,342,54
444,152,-11,-32,16,363.3249234500711,342,54
432,124,-12,-28,17,363.3730865102698,342,54
423,107,-9,-17,17,358.10892197765753,342,54
413,86,-10,-21,16,359.9013753794225,342,54
404,72,-9,-14,17,357.5262228144951,342,54
396,62,-8,-10,17,355.8033164544704,342,54
391,58,-5,-4,16,351.81387124444086,342,54
384,52,-7,-6,17,354.1200361459374,342,54
378,48,-6,-4,17,352.80022675729674,342,54
373,45,-5,-3,16,351.6503945682416,342,54
368,42,-5,-3,17,351.6503945682416,342,54
364,40,-4,-2,17,350.5024964247758,342,54
360,39,-4,-1,16,350.34411654828745,342,54
355,38,-5,-1,17,351.33175205210244,342,54
352,37,-3,-1,17,349.35655139126845,342,54
349,37,-3,0,16,349.2005154635371,342,54
347,37,-2,0,17,348.2125787503949,342,54
346,37,-1,0,17,347.224711102191,342,54
345,37,-1,0,17,347.224711102191,342,54
344,38,-1,1,16,347.0705980056507,342,54
343,39,-1,1,17,347.0705980056507,342,54
343,41,0,2,17,345.93062888388476,342,54
342,43,-1,2,16,346.91929897311854,342,54
342,44,0,1,17,346.082360139895,342,54
342,46,0,2,17,345.93062888388476,342,54
342,47,0,1,16,346.082360139895,342,54
342,48,0,1,17,346.082360139895,342,54
342,50,0,2,17,345.93062888388476,342,54
342,52,0,2,16,345.93062888388476,342,54
342,54,0,2,17,345.93062888388476,342,54
342,54,0,0,16,346.23691311008423,342,54
342,51,0,-3,134,1282.5275825493968,1254,266
342,50,0,-1,17,1282.109589699726,1254,266
342,50,0,0,181,1281.901712300908,1254,266
344,50,2,0,7,1279.945311331699,1254,266
347,51,3,1,11,1278.759555194017,1254,266
361,58,14,7,18,1266.760040418074,1254,266
392,64,31,6,16,1250.3315560282401,1254,266
443,71,51,7,16,1230.5649109250596,1254,266
520,78,77,7,17,1205.159740449373,1254,266
620,92,100,14,17,1181.1943108566009,1254,266
718,110,98,18,17,1182.3028376858445,1254,266
810,131,92,21,16,1187.5474727353007,1254,266
906,153,96,22,17,1183.427226321923,1254,266
957,163,51,10,16,1229.936990256005,1254,266
986,167,29,4,17,1252.7046738956474,1254,266
1014,171,28,4,17,1253.6825754552067,1254,266
1034,173,20,2,16,1261.9239279766432,1254,266
1048,174,14,1,17,1268.0003943217052,1254,266
1059,175,11,1,17,1270.9343019999105,1254,266
1069,177,10,2,16,1271.7043681610912,1254,266
1078,178,9,1,17,1272.8904116223046,1254,266
1087,179,9,1,17,1272.8904116223046,1254,266
1097,181,10,2,16,1271.7043681610912,1254,266
1107,183,10,2,17,1271.7043681610912,1254,266
1116,187,9,4,17,1272.2692325133073,1254,266
1124,191,8,4,16,1273.2478156274215,1254,266
1133,196,9,5,17,1272.0636776513982,1254,266
1146,205,13,9,17,1267.3318428888308,1254,266
1155,212,9,7,16,1271.6548273804492,1254,266
1172,222,17,10,17,1263.2121753688095,1254,266
1184,229,12,7,17,1268.7178567356889,1254,266
1208,242,24,13,16,1255.7503732828432,1254,266
1225,252,17,10,17,1263.2121753688095,1254,266
1242,264,17,12,17,1262.8083781793657,1254,266
1248,270,6,6,16,1274.7956699016513,1254,266
1253,274,5,4,17,1276.1837641969905,1254,266
1254,275,1,1,17,1280.71620587857,1254,266
1255,276,1,1,16,1280.71620587857,1254,266
1255,275,0,-1,28,1282.109589699726,1254,266
1255,274,0,-1,8,1282.109589699726,1254,266
1255,274,0,0,14,1281.901712300908,1254,266
1255,273,0,-1,17,1282.109589699726,1254,266
1254,272,-1,-1,17,1283.0876821168536,1254,266
1254,271,0,-1,16,1282.109589699726,1254,266
1253,270,-1,-1,17,1283.0876821168536,1254,266
1253,270,0,0,17,1281.901712300908,1254,266
1252,269,-1,-1,16,1283.0876821168536,1254,266
1252,268,0,-1,17,1282.109589699726,1254,266
1252,268,0,0,17,1281.901712300908,1254,266
1252,267,0,-1,16,1282.109589699726,1254,266
1252,267,0,0,17,1281.901712300908,1254,266
1252,266,0,-1,17,1282.109589699726,1254,266
1252,266,0,0,16,1281.901712300908,1254,266
1253,266,1,0,17,1280.9234949832094,1254,266
1253,266,0,0,17,1281.901712300908,1254,266
1253,266,0,0,17,1281.901712300908,1254,266
1254,266,1,0,16,1280.9234949832094,1254,266
1254,266,0,0,277,1419.3396351825027,1323,514
1255,266,1,0,8,1418.4075577914832,1323,514
1256,266,1,0,15,1418.4075577914832,1323,514
1256,266,0,0,17,1419.3396351825027,1323,514
1257,266,1,0,16,1418.4075577914832,1323,514
1256,266,-1,0,98,1420.2718049725552,1323,514
1255,266,-1,0,7,1420.2718049725552,1323,514
1254,266,-1,0,12,1420.2718049725552,1323,514
1250,267,-4,1,18,1422.7079812807688,1323,514
1246,270,-4,3,16,1421.9880449567781,1323,514
1240,276,-6,6,16,1422.7807280111717,1323,514
1235,285,-5,9,17,1420.777603990153,1323,514
1232,299,-3,14,16,1417.1365495251332,1323,514
1230,322,-2,23,17,1413.0484775831294,1323,514
1230,345,0,23,17,1411.1732707219196,1323,514
1233,356,3,11,16,1412.5894661932036,1323,514
1233,356,0,0,261,1419.3396351825027,1323,514
1238,360,5,4,22,1413.231757356167,1323,514
1251,371,13,11,17,1403.249443256615,1323,514
1265,387,14,16,17,1400.5302567242165,1323,514
1277,399,12,12,17,1403.8251315601954,1323,514
1291,417,14,18,16,1399.8203456158221,1323,514
1302,432,11,15,17,1403.6897805426952,1323,514
1310,447,8,15,17,1406.494223237337,1323,514
1315,458,5,11,17,1410.7207377790971,1323,514
1317,465,2,7,16,1414.9522960156642,1323,514
1319,473,2,8,17,1414.5942881264577,1323,514
1320,479,1,6,16,1416.2443292031217,1323,514
1321,483,1,4,17,1416.9629494097578,1323,514
1322,487,1,4,17,1416.9629494097578,1323,514
1323,491,1,4,17,1416.9629494097578,1323,514
1323,493,0,2,16,1418.6165796296052,1323,514
1323,496,0,3,18,1418.2559712548366,1323,514
1323,498,0,2,15,1418.6165796296052,1323,514
1323,500,0,2,17,1418.6165796296052,1323,514
1323,502,0,2,17,1418.6165796296052,1323,514
1323,503,0,1,16,1418.9778010948585,1323,514
1323,504,0,1,17,1418.9778010948585,1323,514
1323,506,0,2,17,1418.6165796296052,1323,514
1323,507,0,1,17,1418.9778010948585,1323,514
1323,509,0,2,16,1418.6165796296052,1323,514
1323,510,0,1,17,1418.9778010948585,1323,514
1323,511,0,1,16,1418.9778010948585,1323,514
1323,512,0,1,17,1418.9778010948585,1323,514
1323,512,0,0,17,1419.3396351825027,1323,514
1323,513,0,1,17,1418.9778010948585,1323,514
1323,513,0,0,17,1419.3396351825027,1323,514
1323,514,0,1,16,1418.9778010948585,1323,514
1322,514,-1,0,340,766.9589298000252,748,165
1319,514,-3,0,10,768.9122186569804,748,165
1289,513,-30,-1,17,795.5124134795133,748,165
1227,508,-62,-5,16,827.6472678623425,748,165
1128,490,-99,-18,17,866.5437092264879,748,165
1034,462,-94,-28,16,863.8362113271243,748,165
950,429,-84,-33,17,855.2356400431404,748,165
903,402,-47,-27,17,817.8563443539458,748,165
855,367,-48,-35,16,820.7411284930224,748,165
823,333,-32,-34,17,804.9850930296784,748,165
800,298,-23,-35,17,796.5180475042608,748,165
795,286,-5,-12,16,773.5231088984996,748,165
789,264,-6,-22,17,776.8429699752711,748,165
787,256,-2,-8,17,769.6940950793373,748,165
786,251,-1,-5,16,768.0501285723478,748,165
786,250,0,-1,17,766.1984077247877,748,165
786,249,0,-1,17,766.1984077247877,748,165
786,248,0,-1,17,766.1984077247877,748,165
785,248,-1,0,17,766.9589298000252,748,165
785,248,0,0,16,765.9823757763621,748,165
785,246,0,-2,16,766.4156835556016,748,165
785,244,0,-2,17,766.4156835556016,748,165
784,242,-1,-2,17,767.3916861681523,748,165
784,238,0,-4,17,766.8539626291306,748,165
783,232,-1,-6,16,768.272087219105,748,165
782,226,-1,-6,17,768.272087219105,748,165
780,219,-2,-7,16,769.469947431347,748,165
777,206,-3,-13,17,771.8063228556761,748,165
773,197,-4,-9,17,771.8678643394866,748,165
769,191,-4,-6,16,771.1971213639221,748,165
765,185,-4,-6,17,771.1971213639221,748,165
761,181,-4,-4,17,770.7561222591748,748,165
757,177,-4,-4,17,770.7561222591748,748,165
754,174,-3,-3,16,769.5615634892376,748,165
752,171,-2,-3,17,768.5857141529499,748,165
750,169,-2,-2,16,768.3677504945142,748,165
749,167,-1,-2,17,767.3916861681523,748,165
749,166,0,-1,17,766.1984077247877,748,165
748,165,-1,-1,16,767.1746867565431,748,165
749,165,1,0,393,1064.492836988582,1060,108
754,165,5,0,7,1060.5135548402952,1060,108
770,165,16,0,18,1049.5713410721542,1060,108
793,165,23,0,16,1042.6087473256687,1060,108
846,162,53,-3,16,1013.0992054088287,1060,108
875,157,29,-5,17,1037.174045182389,1060,108
923,147,48,-10,17,1018.8562214561974,1060,108
965,133,42,-14,16,1025.2843508022543,1060,108
1007,114,42,-19,17,1025.8913197800243,1060,108
1025,103,18,-11,17,1048.7730927135765,1060,108
1041,91,16,-12,17,1050.8739220287084,1060,108
1048,86,7,-5,16,1059.045796932314,1060,108
1054,83,6,-3,17,1059.8287597531971,1060,108
1057,81,3,-2,16,1062.7083325165,1060,108
1059,81,2,0,18,1063.498001878706,1060,108
1059,81,0,0,16,1065.4876817683064,1060,108
1059,81,0,0,16,1065.4876817683064,1060,108
1059,81,0,0,97,1065.4876817683064,1060,108
1059,81,0,0,7,1065.4876817683064,1060,108
1059,82,0,1,13,1065.386784224396,1060,108
1059,82,0,0,17,1065.4876817683064,1060,108
1059,85,0,3,17,1065.1877768731672,1060,108
1060,89,1,4,16,1064.09445069505,1060,108
1060,93,0,4,17,1065.0896675867248,1060,108
1060,98,0,5,17,1064.9924882364194,1060,108
1060,102,0,4,16,1065.0896675867248,1060,108
1060,105,0,3,17,1065.1877768731672,1060,108
1060,107,0,2,16,1065.2868158388144,1060,108
1060,108,0,1,17,1065.386784224396,1060,108
1060,108,0,0,17,1065.4876817683064,1060,108
1060,108,0,0,168,1318.9526147667323,1270,356
1060,108,0,0,130,1318.9526147667323,1270,356
1060,109,0,1,7,1318.6830551728494,1270,356
1060,110,0,1,11,1318.6830551728494,1270,356
1060,111,0,1,17,1318.6830551728494,1270,356
1060,113,0,2,17,1318.414198952666,1270,356
1062,116,2,3,16,1316.2192066673392,1270,356
1066,119,4,3,17,1314.2925853857655,1270,356
1077,125,11,6,18,1306.7444279582753,1270,356
1089,136,12,11,16,1304.4496923990591,1270,356
1107,152,18,16,16,1297.3449811056425,1270,356
1121,169,14,17,17,1300.9446567782966,1270,356
1138,204,17,35,16,1293.4643404439103,1270,356
1144,235,6,31,17,1305.1134050342139,1270,356
1145,264,1,29,17,1310.4541197615429,1270,356
1145,278,0,14,16,1315.2429433378459,1270,356
1145,278,0,0,210,1318.9526147667323,1270,356
1148,278,3,0,7,1316.0642081600731,1270,356
1156,281,8,3,17,1310.4400024419278,1270,356
1164,285,8,4,16,1310.170981208178,1270,356
1189,295,25,10,17,1292.184584337702,1270,356
1206,302,17,7,17,1300.6959675496807,1270,356
1226,311,20,9,17,1297.2698254411068,1270,356
1244,318,18,7,16,1299.732664819962,1270,356
1254,323,10,5,17,1307.9759172094875,1270,356
1263,327,9,4,16,1309.2077757178195,1270,356
1267,330,4,3,17,1314.2925853857655,1270,356
1269,331,2,1,17,1316.757001120556,1270,356
1271,332,2,1,17,1316.757001120556,1270,356
1271,332,0,0,16,1318.9526147667323,1270,356
1271,333,0,1,17,1318.6830551728494,1270,356
1271,333,0,0,16,1318.9526147667323,1270,356
1271,334,0,1,17,1318.6830551728494,1270,356
1271,334,0,0,17,1318.9526147667323,1270,356
1271,335,0,1,16,1318.6830551728494,1270,356
1271,335,0,0,17,1318.9526147667323,1270,356
1271,336,0,1,17,1318.6830551728494,1270,356
1271,336,0,0,16,1318.9526147667323,1270,356
1271,338,0,2,17,1318.414198952666,1270,356
1271,340,0,2,17,1318.414198952666,1270,356
1271,343,0,3,17,1318.146046536574,1270,356
1271,347,0,4,16,1317.8785983541884,1270,356
1271,350,0,3,17,1318.146046536574,1270,356
1271,353,0,3,16,1318.146046536574,1270,356
1270,355,-1,2,17,1319.377504734714,1270,356
1270,356,0,1,15,1318.6830551728494,1270,356
1270,356,0,0,4,1318.9526147667323,1270,356
1270,356,0,0,373,1327.3567719343582,1326,60
1267,355,-3,-1,9,1330.3991882138232,1326,60
1258,344,-9,-11,16,1336.886681809644,1326,60
1252,324,-6,-20,17,1334.400239808132,1326,60
1247,293,-5,-31,16,1334.1071920951479,1326,60
1247,257,0,-36,17,1329.470571317771,1326,60
1249,223,2,-34,16,1327.3326636529366,1326,60
1265,190,16,-33,17,1313.2969961132173,1326,60
1278,167,13,-23,17,1315.6207660264413,1326,60
1295,145,17,-22,16,1311.5658580490726,1326,60
1306,131,11,-14,17,1317.0804834937005,1326,60
1311,125,5,-6,17,1322.647723318647,1326,60
1316,120,5,-5,16,1322.5982005129147,1326,60
1318,116,2,-4,17,1325.5459252700375,1326,60
1319,114,1,-2,17,1326.4497728900253,1326,60
1319,112,0,-2,16,1327.4486807406154,1326,60
1319,110,0,-2,17,1327.4486807406154,1326,60
1320,105,1,-5,17,1326.593381560454,1326,60
1321,100,1,-5,17,1326.593381560454,1326,60
1324,93,3,-7,16,1324.6954366947898,1326,60
1325,89,1,-4,17,1326.5447598931594,1326,60
1327,85,2,-4,16,1325.5459252700375,1326,60
1327,82,0,-3,17,1327.495762705102,1326,60
1328,81,1,-1,17,1326.4034077157673,1326,60
1328,80,0,-1,17,1327.402350457464,1326,60
1328,79,0,-1,16,1327.402350457464,1326,60
1328,78,0,-1,17,1327.402350457464,1326,60
1328,77,0,-1,17,1327.402350457464,1326,60
1328,74,0,-3,16,1327.495762705102,1326,60
1328,71,0,-3,17,1327.495762705102,1326,60
1328,67,0,-4,16,1327.5435962709473,1326,60
1327,64,-1,-3,17,1328.494636797605,1326,60
1327,62,0,-2,17,1327.4486807406154,1326,60
1326,60,-1,-2,17,1328.4475902345564,1326,60
1326,60,0,0,16,1327.3567719343582,1326,60
1326,60,0,0,316,783.0517224296234,477,621
1325,63,-1,3,18,781.2861191650597,477,621
1323,68,-2,5,16,780.3185247064175,477,621
1318,75,-5,7,17,780.5895208110342,477,621
1311,83,-7,8,17,781.0409720366788,477,621
1296,99,-15,16,16,779.8006155422038,477,621
1263,121,-33,22,17,786.7026121731134,477,621
1200,157,-63,36,16,796.1312705829359,477,621
1189,163,-11,6,17,785.0917143875612,477,621
1130,191,-59,28,17,799.3403530411811,477,621
1066,219,-64,28,16,802.7016880510467,477,621
964,267,-102,48,17,814.5980603954321,477,621
917,289,-47,22,17,795.8498602123393,477,621
867,314,-50,25,16,795.5784059412372,477,621
825,334,-42,20,17,794.0793411240467,477,621
805,345,-20,11,17,786.8347984170501,477,621
782,356,-23,11,16,788.7331614684398,477,621
762,366,-20,10,17,787.6103097344524,477,621
737,379,-25,13,17,788.4592570323466,477,621
716,391,-21,12,16,786.6924430805218,477,621
694,407,-22,16,17,784.2359338872454,477,621
674,424,-20,17,17,782.1924315665551,477,621
651,444,-23,20,16,781.7934509830586,477,621
628,467,-23,23,17,779.4895765820092,477,621
610,488,-18,21,17,777.8335297478503,477,621
591,509,-19,21,16,778.4702948732212,477,621
574,530,-17,21,17,777.1975295894861,477,621
562,545,-12,15,17,778.6892833473439,477,621
548,562,-14,17,16,778.393859174133,477,621
536,578,-12,16,17,777.9113059983124,477,621
526,591,-10,13,17,778.9948651948869,477,621
517,601,-9,10,16,780.7156972931951,477,621
512,608,-5,7,17,780.5895208110342,477,621
506,614,-6,6,17,781.9936061119681,477,621
503,618,-3,4,16,781.7218175284607,477,621
499,621,-4,3,17,783.1251496408477,477,621
496,624,-3,3,17,782.5113417708397,477,621
494,625,-2,1,16,783.480057180781,477,621
492,626,-2,1,17,783.480057180781,477,621
489,627,-3,1,17,784.0918313565063,477,621
487,628,-2,1,17,783.480057180781,477,621
486,628,-1,0,16,783.6612788698955,477,621
484,628,-2,0,17,784.2716366157838,477,621
482,627,-2,-1,16,785.0636916836748,477,621
481,625,-1,-2,17,785.2470948688699,477,621
480,623,-1,-2,17,785.2470948688699,477,621
479,622,-1,-1,16,784.4539502099534,477,621
479,622,0,0,17,783.0517224296234,477,621
478,621,-1,-1,17,784.4539502099534,477,621
477,621,-1,0,16,783.6612788698955,477,621
477,621,0,0,18,783.0517224296234,477,621
477,621,0,0,13,783.0517224296234,477,621
477,618,0,-3,345,789.4111729637477,711,340
480,612,3,-6,8,788.0228423085209,711,340
493,587,13,-25,16,787.6731555664443,711,340
512,555,19,-32,18,785.6513221525182,711,340
536,515,24,-40,16,785.0917143875612,711,340
560,479,24,-36,16,783.1634567572723,711,340
582,452,22,-27,18,780.6471674194431,711,340
599,435,17,-17,16,780.4389790367983,711,340
618,418,19,-17,16,778.6610302307416,711,340
632,407,14,-11,17,780.3909276766357,711,340
643,398,11,-9,17,782.1770899227361,711,340
652,393,9,-5,16,782.194988477937,711,340
657,390,5,-3,17,784.9108229601628,711,340
663,388,6,-2,17,783.5745018822397,711,340
670,386,7,-2,16,782.6749005813333,711,340
674,385,4,-1,17,784.9394881135743,711,340
677,384,3,-1,17,785.840314567788,711,340
680,383,3,-1,16,785.840314567788,711,340
682,382,2,-1,18,786.7413806327972,711,340
684,381,2,-1,16,786.7413806327972,711,340
686,380,2,-1,16,786.7413806327972,711,340
687,379,1,-1,17,787.6426854862552,711,340
688,379,1,0,17,787.210264160726,711,340
690,378,2,-1,16,786.7413806327972,711,340
690,377,0,-1,17,788.5442283093574,711,340
